ccode,year,country,regionnm,protestdays,demand_labor,demand_land,demand_policebrutality,demand_political,demand_price,demand_removal,demand_social,nonviolent,protester_violence,state_violence,both_violence
625,2005,"Sudan","MENA",6,0,0,0,2,0,0,0,0,0,2,2
625,2006,"Sudan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
625,2007,"Sudan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
625,2008,"Sudan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
625,2009,"Sudan","MENA",4,0,0,0,2,0,0,2,3,0,0,1
625,2010,"Sudan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
625,2011,"Sudan","MENA",1,0,0,0,0,1,1,0,0,0,1,0
625,2012,"Sudan","MENA",6,0,0,1,0,4,1,0,0,0,5,1
625,2013,"Sudan","MENA",15,0,0,1,0,1,1,0,0,0,1,1
625,2014,"Sudan","MENA",8,0,0,5,7,0,0,0,7,0,1,0
630,1990,"Iran","MENA",1,0,0,0,1,0,0,0,0,0,1,1
630,1991,"Iran","MENA",8,0,1,0,0,1,0,1,1,1,1,1
630,1992,"Iran","MENA",3,0,3,0,0,0,0,0,0,2,1,1
630,1993,"Iran","MENA",0,0,0,0,0,0,0,0,0,0,0,0
630,1994,"Iran","MENA",5,0,0,0,2,2,0,0,2,1,0,1
630,1995,"Iran","MENA",1,0,0,0,0,1,0,0,0,0,1,1
630,1996,"Iran","MENA",0,0,0,0,0,0,0,0,0,0,0,0
630,1997,"Iran","MENA",0,0,0,0,0,0,0,0,0,0,0,0
630,1998,"Iran","MENA",5,0,0,1,3,0,1,0,4,1,0,0
630,1999,"Iran","MENA",7,0,0,0,2,0,0,2,2,0,0,2
630,2000,"Iran","MENA",5,0,0,0,5,0,0,0,2,3,0,0
630,2001,"Iran","MENA",6,0,0,0,5,0,0,0,1,3,1,0
630,2002,"Iran","MENA",13,2,0,0,6,0,0,0,7,0,1,0
630,2003,"Iran","MENA",8,0,0,0,2,0,0,0,0,2,0,0
630,2004,"Iran","MENA",0,0,0,0,0,0,0,0,0,0,0,0
630,2005,"Iran","MENA",3,0,0,1,1,0,0,1,0,0,3,1
630,2006,"Iran","MENA",5,0,0,0,1,0,1,3,2,3,0,0
630,2007,"Iran","MENA",8,1,0,0,3,1,0,2,4,2,1,0
630,2008,"Iran","MENA",8,0,0,0,0,1,0,0,1,0,0,0
630,2009,"Iran","MENA",25,0,0,0,21,0,0,0,5,1,8,10
630,2010,"Iran","MENA",3,0,0,0,3,0,0,0,2,0,1,1
630,2011,"Iran","MENA",5,0,0,2,1,1,1,0,0,0,5,3
630,2012,"Iran","MENA",1,0,0,0,0,1,0,0,0,0,0,1
630,2013,"Iran","MENA",2,0,0,0,2,0,0,0,2,0,0,0
630,2014,"Iran","MENA",4,0,0,1,2,0,1,3,4,0,0,0
640,1990,"Turkey","MENA",8,0,0,0,1,0,0,0,0,0,1,1
640,1991,"Turkey","MENA",2,0,0,1,1,0,0,0,0,0,2,2
640,1992,"Turkey","MENA",2,0,0,0,1,0,0,0,0,0,1,1
640,1993,"Turkey","MENA",0,0,0,0,0,0,0,0,0,0,0,0
640,1994,"Turkey","MENA",0,0,0,0,0,0,0,0,0,0,0,0
640,1995,"Turkey","MENA",3,0,0,0,1,0,0,0,0,0,1,1
640,1996,"Turkey","MENA",3,1,0,1,1,0,0,0,2,0,0,1
640,1997,"Turkey","MENA",4,0,0,0,4,0,0,0,4,0,0,0
640,1998,"Turkey","MENA",6,0,0,0,1,0,0,2,3,0,0,0
640,1999,"Turkey","MENA",3,0,0,2,1,0,0,0,0,2,1,1
640,2000,"Turkey","MENA",2,0,0,1,0,1,0,0,1,0,1,0
640,2001,"Turkey","MENA",5,0,0,0,3,2,0,0,3,2,0,0
640,2002,"Turkey","MENA",0,0,0,0,0,0,0,0,0,0,0,0
640,2003,"Turkey","MENA",0,0,0,0,0,0,0,0,0,0,0,0
640,2004,"Turkey","MENA",0,0,0,0,0,0,0,0,0,0,0,0
640,2005,"Turkey","MENA",1,0,0,0,0,0,0,1,0,0,1,0
640,2006,"Turkey","MENA",8,0,0,0,3,0,0,0,0,2,1,1
640,2007,"Turkey","MENA",6,1,0,0,4,0,0,0,3,1,0,1
640,2008,"Turkey","MENA",1,0,0,0,1,0,0,0,1,0,0,0
640,2009,"Turkey","MENA",5,0,0,0,1,1,0,0,0,2,0,0
640,2010,"Turkey","MENA",1,0,0,0,1,0,0,0,1,0,0,0
640,2011,"Turkey","MENA",6,0,0,3,0,0,0,2,4,1,0,0
640,2012,"Turkey","MENA",3,0,0,0,2,0,0,1,3,0,0,0
640,2013,"Turkey","MENA",29,0,0,4,2,0,2,2,6,0,2,2
640,2014,"Turkey","MENA",21,1,0,0,21,0,2,0,12,8,1,1
645,1990,"Iraq","MENA",0,0,0,0,0,0,0,0,0,0,0,0
645,1991,"Iraq","MENA",1,0,0,0,1,0,0,0,0,1,0,0
645,1992,"Iraq","MENA",2,0,0,0,1,0,0,0,1,0,0,0
645,1993,"Iraq","MENA",0,0,0,0,0,0,0,0,0,0,0,0
645,1994,"Iraq","MENA",1,0,0,0,1,0,0,0,1,0,0,0
645,1995,"Iraq","MENA",15,0,0,1,0,0,0,0,0,0,1,1
645,1996,"Iraq","MENA",0,0,0,0,0,0,0,0,0,0,0,0
645,1997,"Iraq","MENA",0,0,0,0,0,0,0,0,0,0,0,0
645,1998,"Iraq","MENA",0,0,0,0,0,0,0,0,0,0,0,0
645,1999,"Iraq","MENA",0,0,0,0,0,0,0,0,0,0,0,0
645,2000,"Iraq","MENA",0,0,0,0,0,0,0,0,0,0,0,0
645,2001,"Iraq","MENA",0,0,0,0,0,0,0,0,0,0,0,0
645,2002,"Iraq","MENA",1,0,0,0,1,0,0,0,1,0,0,0
645,2003,"Iraq","MENA",8,0,0,0,8,0,0,0,8,0,0,0
645,2004,"Iraq","MENA",7,0,0,0,7,0,0,0,5,0,2,2
645,2005,"Iraq","MENA",14,1,0,1,13,0,0,0,11,0,2,3
645,2006,"Iraq","MENA",2,0,0,0,2,0,0,0,1,0,1,1
645,2007,"Iraq","MENA",4,0,0,0,4,0,0,0,4,0,0,0
645,2008,"Iraq","MENA",11,1,0,0,9,0,0,1,8,0,2,1
645,2009,"Iraq","MENA",4,0,0,0,4,0,0,0,4,0,0,0
645,2010,"Iraq","MENA",7,0,0,0,7,0,0,0,5,1,1,1
645,2011,"Iraq","MENA",12,6,0,1,5,1,4,2,6,1,3,4
645,2012,"Iraq","MENA",2,0,0,2,0,0,0,0,2,0,0,0
645,2013,"Iraq","MENA",10,0,0,2,7,0,7,0,5,0,5,4
645,2014,"Iraq","MENA",1,0,0,0,1,0,0,0,1,0,0,0
651,1990,"Egypt","MENA",2,0,0,0,1,0,1,0,0,0,2,2
651,1991,"Egypt","MENA",5,0,0,0,1,0,0,0,1,0,1,1
651,1992,"Egypt","MENA",4,0,0,0,1,0,0,0,1,0,0,0
651,1993,"Egypt","MENA",3,0,0,2,1,0,1,0,1,0,2,2
651,1994,"Egypt","MENA",3,0,0,3,0,0,0,0,2,0,1,1
651,1995,"Egypt","MENA",0,0,0,0,0,0,0,0,0,0,0,0
651,1996,"Egypt","MENA",0,0,0,0,0,0,0,0,0,0,0,0
651,1997,"Egypt","MENA",0,0,0,0,0,0,0,0,0,0,0,0
651,1998,"Egypt","MENA",0,0,0,0,0,0,0,0,0,0,0,0
651,1999,"Egypt","MENA",0,0,0,0,0,0,0,0,0,0,0,0
651,2000,"Egypt","MENA",1,0,0,1,0,0,0,0,0,0,1,1
651,2001,"Egypt","MENA",0,0,0,0,0,0,0,0,0,0,0,0
651,2002,"Egypt","MENA",13,0,0,1,3,0,0,0,2,0,1,1
651,2003,"Egypt","MENA",0,0,0,0,0,0,0,0,0,0,0,0
651,2004,"Egypt","MENA",5,0,0,0,1,0,0,2,3,0,0,0
651,2005,"Egypt","MENA",6,0,0,1,1,0,5,0,6,0,0,0
651,2006,"Egypt","MENA",3,0,0,2,1,0,1,0,2,0,1,0
651,2007,"Egypt","MENA",0,0,0,0,0,0,0,0,0,0,0,0
651,2008,"Egypt","MENA",4,3,0,1,0,1,1,0,1,0,3,3
651,2009,"Egypt","MENA",0,0,0,0,0,0,0,0,0,0,0,0
651,2010,"Egypt","MENA",150,1,0,1,0,0,1,0,3,0,0,0
651,2011,"Egypt","MENA",101,2,0,5,18,0,6,2,9,2,6,8
651,2012,"Egypt","MENA",32,0,0,1,9,0,8,0,7,4,3,2
651,2013,"Egypt","MENA",75,0,0,3,20,0,1,1,9,3,10,9
651,2014,"Egypt","MENA",18,0,0,2,17,1,0,0,7,4,7,7
652,1990,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,1991,"Syria","MENA",1,0,0,0,1,0,0,0,1,0,0,0
652,1992,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,1993,"Syria","MENA",1,0,0,0,1,0,0,0,1,0,0,0
652,1994,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,1995,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,1996,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,1997,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,1998,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,1999,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2000,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2001,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2002,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2003,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2004,"Syria","MENA",16,0,0,1,2,0,0,0,0,0,3,2
652,2005,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2006,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2007,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2008,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2009,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2010,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2011,"Syria","MENA",629,0,0,2,2,0,1,0,2,0,1,1
652,2012,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2013,"Syria","MENA",0,0,0,0,0,0,0,0,0,0,0,0
652,2014,"Syria","MENA",4,0,0,2,3,0,1,0,3,0,1,1
660,1990,"Lebanon","MENA",2,0,0,1,1,0,0,0,1,0,1,1
660,1991,"Lebanon","MENA",0,0,0,0,0,0,0,0,0,0,0,0
660,1992,"Lebanon","MENA",11,0,0,1,2,1,0,0,3,1,0,0
660,1993,"Lebanon","MENA",3,0,0,1,2,0,0,0,1,0,2,2
660,1994,"Lebanon","MENA",2,0,0,0,2,0,0,0,1,1,0,0
660,1995,"Lebanon","MENA",0,0,0,0,0,0,0,0,0,0,0,0
660,1996,"Lebanon","MENA",0,0,0,0,0,0,0,0,0,0,0,0
660,1997,"Lebanon","MENA",1,0,0,1,0,0,0,0,1,0,0,0
660,1998,"Lebanon","MENA",0,0,0,0,0,0,0,0,0,0,0,0
660,1999,"Lebanon","MENA",0,0,0,0,0,0,0,0,0,0,0,0
660,2000,"Lebanon","MENA",3,0,0,0,2,0,0,0,2,0,0,0
660,2001,"Lebanon","MENA",1,0,0,0,1,0,0,0,1,0,0,0
660,2002,"Lebanon","MENA",5,0,0,0,5,0,0,0,5,0,0,0
660,2003,"Lebanon","MENA",0,0,0,0,0,0,0,0,0,0,0,0
660,2004,"Lebanon","MENA",1,0,0,1,0,1,0,0,0,0,1,1
660,2005,"Lebanon","MENA",35,0,0,0,7,0,0,0,7,0,0,0
660,2006,"Lebanon","MENA",6,0,0,1,3,0,1,0,5,1,0,0
660,2007,"Lebanon","MENA",2,0,0,0,0,0,2,0,1,1,0,0
660,2008,"Lebanon","MENA",9,1,0,0,1,1,3,0,2,2,0,0
660,2009,"Lebanon","MENA",0,0,0,0,0,0,0,0,0,0,0,0
660,2010,"Lebanon","MENA",0,0,0,0,0,0,0,0,0,0,0,0
660,2011,"Lebanon","MENA",4,0,0,0,4,0,0,0,4,0,0,0
660,2012,"Lebanon","MENA",1,0,0,0,1,0,1,0,0,1,0,0
660,2013,"Lebanon","MENA",1,0,0,0,1,0,0,0,1,0,0,0
660,2014,"Lebanon","MENA",11,0,1,0,4,0,0,0,4,0,0,0
663,1990,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,1991,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,1992,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,1993,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,1994,"Jordan","MENA",2,0,0,0,2,0,0,0,2,0,0,0
663,1995,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,1996,"Jordan","MENA",4,0,0,0,0,1,0,0,0,0,1,1
663,1997,"Jordan","MENA",2,0,0,0,1,0,0,0,1,0,1,0
663,1998,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,1999,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,2000,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,2001,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,2002,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,2003,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,2004,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,2005,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,2006,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,2007,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,2008,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,2009,"Jordan","MENA",0,0,0,0,0,0,0,0,0,0,0,0
663,2010,"Jordan","MENA",8,2,0,0,2,0,0,0,3,1,0,0
663,2011,"Jordan","MENA",16,0,0,0,11,9,2,0,11,2,1,1
663,2012,"Jordan","MENA",11,1,0,0,6,4,0,0,6,1,1,1
663,2013,"Jordan","MENA",2,0,0,0,2,0,0,0,2,0,0,0
663,2014,"Jordan","MENA",4,0,0,1,3,0,2,0,3,0,1,1
670,1990,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,1991,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,1992,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,1993,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,1994,"Saudi Arabia","MENA",2,0,0,1,0,0,0,0,1,0,0,0
670,1995,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,1996,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,1997,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,1998,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,1999,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,2000,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,2001,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,2002,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,2003,"Saudi Arabia","MENA",3,0,0,0,3,0,0,0,3,0,0,0
670,2004,"Saudi Arabia","MENA",1,0,0,0,1,0,0,0,1,0,0,0
670,2005,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,2006,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,2007,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,2008,"Saudi Arabia","MENA",2,0,0,0,2,0,0,0,1,0,1,1
670,2009,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,2010,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
670,2011,"Saudi Arabia","MENA",7,1,0,0,6,0,0,0,5,0,2,2
670,2012,"Saudi Arabia","MENA",4,0,0,1,2,0,0,1,0,1,2,1
670,2013,"Saudi Arabia","MENA",2,0,0,0,2,0,0,0,1,0,1,1
670,2014,"Saudi Arabia","MENA",0,0,0,0,0,0,0,0,0,0,0,0
679,1990,"Yemen","MENA",3,0,0,0,0,1,0,2,3,0,0,0
679,1991,"Yemen","MENA",0,0,0,0,0,0,0,0,0,0,0,0
679,1992,"Yemen","MENA",8,0,0,0,1,1,1,0,1,0,1,1
679,1993,"Yemen","MENA",0,0,0,0,0,0,0,0,0,0,0,0
679,1994,"Yemen","MENA",6,0,0,0,1,1,0,1,1,1,1,1
679,1995,"Yemen","MENA",2,0,0,0,1,1,0,0,2,0,0,0
679,1996,"Yemen","MENA",1,0,0,0,1,0,0,0,0,1,0,0
679,1997,"Yemen","MENA",1,0,0,1,0,0,0,0,1,0,0,0
679,1998,"Yemen","MENA",12,0,0,0,0,1,0,0,0,0,1,1
679,1999,"Yemen","MENA",0,0,0,0,0,0,0,0,0,0,0,0
679,2000,"Yemen","MENA",0,0,0,0,0,0,0,0,0,0,0,0
679,2001,"Yemen","MENA",1,0,0,0,1,0,0,0,1,0,0,0
679,2002,"Yemen","MENA",1,0,0,0,1,0,0,0,1,0,0,0
679,2003,"Yemen","MENA",1,0,0,0,1,0,0,0,0,0,1,1
679,2004,"Yemen","MENA",1,0,0,0,0,0,0,1,1,0,0,0
679,2005,"Yemen","MENA",6,0,0,1,0,2,0,0,2,0,1,1
679,2006,"Yemen","MENA",0,0,0,0,0,0,0,0,0,0,0,0
679,2007,"Yemen","MENA",1,0,0,0,1,0,0,0,0,0,1,1
679,2008,"Yemen","MENA",7,0,0,0,4,2,0,0,4,1,1,1
679,2009,"Yemen","MENA",14,0,0,8,7,0,0,0,7,2,5,5
679,2010,"Yemen","MENA",6,0,0,1,3,1,1,1,3,1,2,2
679,2011,"Yemen","MENA",73,0,0,0,58,2,54,1,20,3,34,35
679,2012,"Yemen","MENA",4,0,0,1,4,0,0,0,3,0,1,1
679,2013,"Yemen","MENA",3,0,0,0,2,1,0,0,2,0,1,1
679,2014,"Yemen","MENA",119,3,2,5,26,4,6,0,27,1,5,4
690,1990,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,1991,"Kuwait","MENA",3,0,0,0,3,0,0,0,3,0,0,0
690,1992,"Kuwait","MENA",1,0,0,0,1,0,0,0,1,0,0,0
690,1993,"Kuwait","MENA",1,1,0,0,0,0,0,0,1,0,0,0
690,1994,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,1995,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,1996,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,1997,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,1998,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,1999,"Kuwait","MENA",33,0,0,0,0,0,0,1,0,0,0,1
690,2000,"Kuwait","MENA",1,0,0,0,1,0,0,0,1,0,0,0
690,2001,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,2002,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,2003,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,2004,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,2005,"Kuwait","MENA",1,0,0,0,1,0,0,0,1,0,0,0
690,2006,"Kuwait","MENA",1,0,0,0,1,0,0,0,1,0,0,0
690,2007,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,2008,"Kuwait","MENA",8,1,0,0,1,0,0,0,1,0,0,1
690,2009,"Kuwait","MENA",0,0,0,0,0,0,0,0,0,0,0,0
690,2010,"Kuwait","MENA",1,0,0,0,1,0,0,0,0,0,1,0
690,2011,"Kuwait","MENA",4,1,0,0,4,0,1,0,3,1,0,0
690,2012,"Kuwait","MENA",18,0,0,1,10,0,0,0,9,1,1,0
690,2013,"Kuwait","MENA",7,0,0,0,5,0,0,0,4,1,0,0
690,2014,"Kuwait","MENA",5,0,0,5,5,0,0,0,0,5,0,0
692,1990,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,1991,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,1992,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,1993,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,1994,"Bahrain","MENA",15,0,0,0,1,0,0,0,0,0,1,1
692,1995,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,1996,"Bahrain","MENA",4,0,0,0,4,0,0,0,1,2,1,0
692,1997,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,1998,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,1999,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,2000,"Bahrain","MENA",1,1,0,0,0,0,0,0,1,0,0,0
692,2001,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,2002,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,2003,"Bahrain","MENA",1,0,0,0,1,0,0,0,0,1,0,0
692,2004,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,2005,"Bahrain","MENA",2,1,0,0,1,0,0,0,1,0,1,0
692,2006,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,2007,"Bahrain","MENA",5,0,1,0,2,0,0,0,1,2,0,0
692,2008,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,2009,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,2010,"Bahrain","MENA",0,0,0,0,0,0,0,0,0,0,0,0
692,2011,"Bahrain","MENA",38,2,0,2,7,0,2,0,6,0,2,2
692,2012,"Bahrain","MENA",11,2,0,1,8,0,0,1,7,1,0,1
692,2013,"Bahrain","MENA",6,0,0,0,4,0,0,0,0,3,1,1
692,2014,"Bahrain","MENA",10,0,1,2,7,0,0,0,4,4,0,0
694,1990,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,1991,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,1992,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,1993,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,1994,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,1995,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,1996,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,1997,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,1998,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,1999,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2000,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2001,"Qatar","MENA",6,0,0,0,1,0,0,0,1,0,0,0
694,2002,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2003,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2004,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2005,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2006,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2007,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2008,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2009,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2010,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2011,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2012,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2013,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
694,2014,"Qatar","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,1990,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,1991,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,1992,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,1993,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,1994,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,1995,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,1996,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,1997,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,1998,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,1999,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2000,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2001,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2002,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2003,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2004,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2005,"United Arab Emirate","MENA",1,1,0,0,0,0,0,0,1,0,0,0
696,2006,"United Arab Emirate","MENA",1,1,0,0,0,0,0,0,0,1,0,0
696,2007,"United Arab Emirate","MENA",1,0,0,0,0,1,0,0,0,1,0,0
696,2008,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2009,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2010,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2011,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2012,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2013,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
696,2014,"United Arab Emirate","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,1990,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,1991,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,1992,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,1993,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,1994,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,1995,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,1996,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,1997,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,1998,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,1999,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,2000,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,2001,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,2002,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,2003,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,2004,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
698,2005,"Oman","MENA",0,0,0,0,0,0,0,0,0,0,0,0
